Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,,Close OU,
407,14,H,Chicago,1,1,3,5,-180,-210,5,100,5,105
407,15,V,LosAngeles,0,2,1,3,105,-105,5,-120,5,-120
407,16,H,Anaheim,1,1,1,4,-125,-115,5,100,5,100
408,51,V,NYRangers,0,1,2,3,-104,-115,5,-130,5,-125
408,52,H,Toronto,1,2,1,4,-116,-105,5,110,5,105
408,53,V,Carolina,0,0,2,2,185,215,5,-130,5.5,125
408,54,H,Boston,3,2,1,6,-215,-255,5,110,5.5,-145
408,55,V,Calgary,0,2,1,3,130,135,5.5,110,5.5,-105
408,56,H,Colorado,0,1,0,1,-150,-155,5.5,-130,5.5,-115
408,57,V,Edmonton,0,0,1,1,140,130,5.5,115,5.5,115
408,58,H,Anaheim,1,0,1,2,-160,-150,5.5,-135,5.5,-135
408,59,V,Phoenix,0,0,0,0,150,140,5,-120,5,-110
408,60,H,Vancouver,1,0,1,2,-170,-160,5,100,5,-110
409,1,V,SanJose,0,0,0,0,-113,-125,5,-104,5,-110
409,2,H,Columbus,1,2,1,4,-107,105,5,-116,5,-110
409,3,V,Philadelphia,1,0,0,1,105,120,5.5,-123,5.5,-130
409,4,H,NYIslanders,1,1,2,4,-125,-140,5.5,103,5.5,110
409,5,V,Pittsburgh,2,0,3,5,-148,-170,5.5,106,5.5,110
409,6,H,Carolina,2,0,1,3,128,150,5.5,-126,5.5,-130
409,7,V,Washington,0,2,1,3,129,135,5.5,101,5.5,105
409,8,H,Montreal,1,0,1,2,-149,-155,5.5,-121,5.5,-125
409,9,V,Ottawa,1,0,1,2,109,115,5.5,-115,5.5,-105
409,10,H,TampaBay,0,2,1,3,-129,-135,5.5,-105,5.5,-115
409,11,V,Buffalo,0,0,1,1,139,135,5.5,106,5.5,125
409,12,H,Winnipeg,0,3,1,4,-159,-155,5.5,-126,5.5,-145
409,13,V,St.Louis,0,1,0,1,-125,-130,5,-109,5,-105
409,14,H,Nashville,0,0,0,0,105,110,5,-111,5,-115
409,15,V,Chicago,0,1,0,1,-108,-120,5,-115,5,-125
409,16,H,Minnesota,0,0,0,0,-112,100,5,-105,5,105
409,17,V,LosAngeles,1,0,0,1,-133,-140,5,-130,5,-125
409,18,H,Dallas,1,0,4,5,113,120,5,110,5,105
410,51,V,Toronto,0,1,1,2,133,155,5,-125,5,-130
410,52,H,NYRangers,0,2,0,3,-153,-175,5,105,5,110
410,53,V,Boston,3,1,1,5,-139,-140,5,105,5,110
410,54,H,NewJersey,0,2,2,4,119,120,5,-125,5,-130
410,55,V,Vancouver,1,0,3,4,-178,-190,5.5,111,5.5,130
410,56,H,Calgary,1,0,0,1,158,170,5.5,-131,5.5,-150
410,57,V,Phoenix,0,2,1,3,-102,105,5.5,117,5.5,130
410,58,H,Edmonton,0,0,1,1,-118,-125,5.5,-137,5.5,-150
410,59,V,Colorado,1,3,0,4,175,210,5.5,107,5.5,115
410,60,H,Anaheim,0,1,0,1,-205,-250,5.5,-127,5.5,-135
411,1,V,NYIslanders,1,1,0,2,158,140,5.5,112,5.5,130
411,2,H,Boston,0,1,0,1,-178,-160,5.5,-132,5.5,-150
411,3,V,Carolina,1,0,0,1,170,170,5.5,-114,5.5,-110
411,4,H,Washington,0,2,1,3,-190,-190,5.5,-106,5.5,-110
411,5,V,Ottawa,1,0,2,3,108,115,5.5,-103,5.5,105
411,6,H,Philadelphia,1,0,0,1,-128,-135,5.5,-117,5.5,-125
411,7,V,Montreal,2,2,1,5,-133,-140,5,-134,5,-160
411,8,H,Buffalo,0,0,1,1,113,120,5,114,5,140
411,9,V,Pittsburgh,2,1,3,6,-129,-140,5.5,-118,5.5,-125
411,10,H,TampaBay,1,1,1,3,109,120,5.5,-102,5.5,105
411,11,V,SanJose,1,0,1,3,-107,100,5,-114,5,-120
411,12,H,Detroit,0,1,1,2,-113,-120,5,-106,5,100
411,13,V,St.Louis,1,0,1,2,-109,-110,5,-105,5,110
411,14,H,Minnesota,0,0,0,0,-111,-110,5,-115,5,-130
411,15,V,Florida,2,0,0,2,143,150,5.5,107,5.5,115
411,16,H,Winnipeg,3,3,1,7,-163,-170,5.5,-127,5.5,-135
411,17,V,Colorado,0,1,1,2,205,230,5,-129,5,-140
411,18,H,LosAngeles,2,0,0,3,-245,-290,5,109,5,120
412,51,V,St.Louis,1,0,0,1,-114,-110,5,-104,5,-105
412,52,H,Columbus,1,2,1,4,-106,-110,5,-116,5,-115
412,53,V,Ottawa,0,2,0,2,124,120,5,-104,5,-110
412,54,H,NewJersey,0,0,0,0,-144,-140,5,-116,5,-110
412,55,V,Dallas,2,2,1,5,105,100,5,-115,5,-140
412,56,H,Nashville,1,0,1,2,-125,-120,5,-105,5,120
412,57,V,Detroit,0,2,0,2,160,180,5,-125,5,-135
412,58,H,Chicago,0,1,1,3,-180,-210,5,105,5,115
412,59,V,Phoenix,1,0,1,2,-145,-155,5,-125,5,-150
412,60,H,Calgary,1,1,0,3,125,135,5,105,5,130
413,1,V,Vancouver,0,2,1,3,-160,-175,5,-115,5,-125
413,2,H,Colorado,1,0,3,4,140,155,5,-105,5,105
413,3,V,Philadelphia,0,0,0,0,-105,100,5.5,-105,5.5,-115
413,4,H,Buffalo,0,0,1,1,-115,-120,5.5,-115,5.5,-105
413,5,V,NYRangers,0,0,0,1,-110,-105,5,-115,5,-130
413,6,H,NYIslanders,0,0,0,0,-110,-115,5,-105,5,110
413,7,V,Boston,1,1,0,2,-165,-170,5,-130,5.5,105
413,8,H,Carolina,1,1,2,4,145,150,5,110,5.5,-125
413,9,V,Montreal,1,0,0,1,-104,-115,5.5,105,5.5,100
413,10,H,Toronto,4,1,0,5,-116,-105,5.5,-125,5.5,-120
413,11,V,TampaBay,0,2,3,5,145,145,6,100,6,100
413,12,H,Washington,3,2,0,6,-165,-165,6,-120,6,-120
413,13,V,Pittsburgh,2,0,1,3,-180,-200,5.5,-105,5.5,-105
413,14,H,Florida,0,1,0,1,160,170,5.5,-115,5.5,-115
413,15,V,Columbus,0,2,0,3,124,130,5,-104,5,-110
413,16,H,Minnesota,1,0,1,2,-144,-150,5,-116,5,-110
413,17,V,SanJose,0,0,1,1,-134,-145,5.5,122,5.5,125
413,18,H,Dallas,2,0,0,2,114,125,5.5,-142,5.5,-145
413,19,V,Calgary,1,2,1,4,170,170,5.5,102,5.5,-110
413,20,H,Edmonton,1,0,0,1,-190,-200,5.5,-122,5.5,-110
413,21,V,Anaheim,0,1,0,1,125,125,5,-115,5,-135
413,22,H,LosAngeles,1,1,0,2,-145,-145,5,-105,5,115
414,51,V,Chicago,0,1,1,2,-101,-110,5.5,105,5,-125
414,52,H,St.Louis,0,0,0,0,-119,-110,5.5,-125,5,105
414,53,V,TampaBay,0,1,0,1,103,110,5.5,-108,5.5,-115
414,54,H,Buffalo,1,2,0,3,-123,-130,5.5,-112,5.5,-105
414,55,V,Detroit,0,1,2,3,-114,-140,5,-109,5,100
414,56,H,Nashville,0,0,0,0,-106,120,5,-111,5,-120
415,1,V,NewJersey,0,0,0,0,125,130,5,-135,5,-130
415,2,H,Toronto,0,0,2,2,-145,-150,5,115,5,110
415,5,V,Philadelphia,2,4,1,7,173,180,5.5,-110,5.5,100
415,6,H,Montreal,1,2,0,3,-193,-210,5.5,-110,5.5,-120
415,7,V,Vancouver,2,1,2,5,-150,-175,5,-115,5,-105
415,8,H,Nashville,0,2,0,2,130,155,5,-105,5,-115
415,9,V,Dallas,0,1,1,2,162,170,5.5,105,5.5,110
415,10,H,Chicago,1,1,3,5,-182,-200,5.5,-125,5.5,-130
415,11,V,Minnesota,1,1,2,4,-135,-155,5,-125,5,-135
415,12,H,Calgary,0,0,3,3,115,135,5,105,5,115
415,13,V,Columbus,0,1,2,4,-110,-120,5,-120,5,-120
415,14,H,Colorado,0,1,2,3,-110,100,5,100,5,100
415,15,V,SanJose,0,3,1,4,-104,-110,5,-115,5,-105
415,16,H,Phoenix,0,0,0,0,-116,-110,5,-105,5,-115
416,51,V,Florida,1,1,0,2,175,190,5.5,105,5.5,105
416,52,H,NYIslanders,3,2,0,5,-205,-230,5.5,-125,5.5,-125
416,53,V,Toronto,0,0,1,1,130,145,5.5,-110,5.5,-120
416,54,H,Washington,1,3,1,5,-150,-165,5.5,-110,5.5,100
416,55,V,Carolina,0,1,1,2,145,150,5.5,120,5.5,110
416,56,H,Ottawa,1,2,0,3,-165,-170,5.5,-140,5.5,-130
416,57,V,NYRangers,0,1,1,2,-135,-155,5,-120,5.5,110
416,58,H,Philadelphia,2,1,1,4,115,135,5,100,5.5,-130
416,59,V,TampaBay,1,0,2,3,140,120,5.5,-115,5.5,-120
416,60,H,Winnipeg,1,2,0,4,-160,-140,5.5,-105,5.5,100
416,61,V,Vancouver,0,1,0,1,105,115,5,-105,5,110
416,62,H,St.Louis,0,0,1,2,-125,-135,5,-115,5,-130
416,63,V,Minnesota,1,2,2,5,100,-105,5,-110,5,-110
416,64,H,Edmonton,1,0,2,3,-120,-115,5,-110,5,-110
416,65,V,LosAngeles,0,2,0,2,-104,-110,5,-120,5,-110
416,66,H,SanJose,0,2,0,3,-116,-110,5,100,5,-110
417,1,V,Montreal,0,2,2,4,114,120,5.5,107,5.5,110
417,2,H,Pittsburgh,3,2,1,6,-134,-140,5.5,-127,5.5,-130
417,3,V,Buffalo,1,0,1,3,175,210,5,-125,5,-135
417,4,H,Boston,1,1,0,2,-205,-260,5,105,5,115
417,5,V,Detroit,0,1,1,2,-153,-170,5.5,112,5.5,120
417,6,H,Calgary,1,0,2,3,133,150,5.5,-132,5.5,-140
417,7,V,Columbus,0,1,1,3,133,145,5,-115,5,-110
417,8,H,Anaheim,1,0,1,2,-153,-165,5,-105,5,-110
418,51,V,Florida,1,0,0,1,215,230,5,-115,5,-105
418,52,H,NYRangers,2,1,3,6,-255,-290,5,-105,5,-115
418,53,V,NYIslanders,3,1,1,5,105,110,5.5,-110,5.5,-110
418,54,H,Toronto,2,0,1,3,-125,-130,5.5,-110,5.5,-110
418,55,V,NewJersey,0,1,2,3,120,120,5.5,125,5.5,130
418,56,H,Philadelphia,0,0,0,0,-140,-140,5.5,-145,5.5,-150
418,57,V,Washington,0,1,0,1,-105,-110,5.5,115,5.5,130
418,58,H,Ottawa,0,2,1,3,-115,-110,5.5,-135,5.5,-150
418,59,V,TampaBay,0,1,1,2,160,140,5.5,-105,5.5,-120
418,60,H,Montreal,0,2,1,3,-180,-160,5.5,-115,5.5,100
418,61,V,Carolina,0,1,2,3,145,150,5.5,-110,5.5,-110
418,62,H,Winnipeg,1,1,1,4,-165,-170,5.5,-110,5.5,-110
418,63,V,Phoenix,0,0,1,1,160,155,5,110,5,100
418,64,H,St.Louis,1,0,0,2,-180,-175,5,-130,5,-120
418,65,V,Vancouver,0,1,0,1,-140,-135,5.5,125,5.5,135
418,66,H,Dallas,0,1,4,5,120,115,5.5,-145,5.5,-155
418,67,V,Minnesota,0,1,0,1,135,145,5,-105,5,105
418,68,H,SanJose,1,2,3,6,-155,-165,5,-115,5,-125
418,69,V,Columbus,0,1,0,1,155,170,5,-105,5,-105
418,70,H,LosAngeles,1,1,0,2,-175,-200,5,-115,5,-115
419,3,V,NYRangers,3,4,1,8,-123,-130,5,-115,5,-110
419,4,H,Buffalo,0,3,1,4,103,110,5,-105,5,-110
419,5,V,Dallas,0,0,1,1,150,155,5,-104,5,-115
419,6,H,St.Louis,1,1,0,2,-170,-175,5,-116,5,-105
419,7,V,Nashville,2,1,1,4,215,230,5,-115,5,-115
419,8,H,Chicago,2,1,1,5,-255,-280,5,-105,5,-105
419,9,V,Anaheim,0,0,1,1,-163,-170,5.5,102,5.5,105
419,10,H,Calgary,0,1,2,3,143,150,5.5,-122,5.5,-125
419,11,V,Edmonton,2,2,0,4,-103,105,5,-125,5,-155
419,12,H,Colorado,1,0,0,1,-117,-125,5,105,5,135
420,51,V,Florida,2,0,0,2,158,190,5,-111,5,-105
420,52,H,NewJersey,1,4,1,6,-178,-230,5,-109,5,-115
420,53,V,NYIslanders,2,1,1,5,103,-110,5.5,-109,5.5,-105
420,54,H,Winnipeg,1,2,1,4,-123,-110,5.5,-111,5.5,-115
420,57,V,Washington,2,2,1,5,124,130,5.5,-103,5.5,100
420,58,H,Montreal,0,0,1,1,-144,-150,5.5,-117,5.5,-120
420,59,V,Toronto,0,2,2,4,-102,110,5.5,112,5,-140
420,60,H,Ottawa,0,1,0,1,-118,-130,5.5,-132,5,120
420,61,V,Philadelphia,1,2,2,5,-106,-105,5.5,-128,5.5,-125
420,62,H,Carolina,1,1,1,3,-114,-115,5.5,108,5.5,105
420,63,V,Phoenix,2,0,0,3,170,170,5,-125,5,-130
420,64,H,Chicago,1,1,0,2,-190,-200,5,105,5,110
420,65,V,Detroit,1,0,0,1,145,120,5,-120,5,-115
420,66,H,Vancouver,1,0,0,2,-165,-140,5,100,5,-105
420,67,V,Pittsburgh,0,1,2,3,103,130,5.5,122,5.5,125
420,68,H,Boston,1,0,1,2,-123,-150,5.5,-142,5.5,-145
421,1,V,Florida,0,0,0,0,220,290,5.5,117,5.5,110
421,2,H,Boston,1,1,1,3,-270,-360,5.5,-137,5.5,-130
421,3,V,NewJersey,0,0,1,1,157,170,5,-105,5,115
421,4,H,NYRangers,2,1,1,4,-177,-190,5,-115,5,-135
421,5,V,Calgary,1,1,2,4,190,210,5,-115,5,-140
421,6,H,Minnesota,1,0,0,1,-220,-260,5,-105,5,120
421,7,V,Carolina,3,0,0,3,134,145,6,-103,6,-120
421,8,H,TampaBay,0,1,1,2,-154,-165,6,-117,6,100
421,9,V,St.Louis,1,1,1,3,-154,-170,5,-115,5,-110
421,10,H,Colorado,2,2,1,5,134,150,5,-105,5,-110
421,11,V,Columbus,1,2,1,4,143,155,5,-111,5,100
421,12,H,SanJose,0,1,2,3,-163,-175,5,-109,5,-120
421,13,V,Anaheim,1,1,1,3,-113,-135,5,-120,5,-135
421,14,H,Edmonton,1,0,0,1,-107,115,5,100,5,115
421,15,V,Dallas,0,2,1,3,170,170,5,-120,5,-120
421,16,H,LosAngeles,1,1,1,4,-190,-190,5,100,5,100
422,51,V,Winnipeg,0,1,1,2,-109,-125,5.5,100,5.5,100
422,52,H,Buffalo,0,1,0,1,-111,105,5.5,-120,5.5,-120
422,53,V,Pittsburgh,2,0,1,3,-115,100,5.5,120,5,-130
422,54,H,Ottawa,0,0,1,1,-105,-120,5.5,-140,5,110
422,55,V,Phoenix,0,0,0,0,120,140,5,-115,5,-105
422,56,H,Detroit,2,1,1,4,-140,-160,5,-105,5,-115
422,57,V,Anaheim,2,0,1,3,-115,-135,5.5,115,5.5,125
422,58,H,Edmonton,0,0,0,0,-105,115,5.5,-135,5.5,-145
422,59,V,Chicago,0,0,1,1,-105,-115,5,-130,5,-130
422,60,H,Vancouver,1,2,0,3,-115,-105,5,110,5,110
423,1,V,Winnipeg,0,2,1,3,139,180,5.5,-113,5.5,-110
423,2,H,Washington,2,2,1,5,-159,-210,5.5,-107,5.5,-110
423,3,V,Montreal,0,2,0,2,-120,-130,5,-125,5,-125
423,4,H,NewJersey,2,1,0,3,100,110,5,105,5,105
423,5,V,NYIslanders,1,1,1,3,-135,-155,5.5,-118,5.5,-130
423,6,H,Carolina,2,1,0,4,115,135,5.5,-102,5.5,110
423,7,V,Boston,1,0,1,2,-130,-145,5.5,107,5.5,110
423,8,H,Philadelphia,1,2,2,5,110,125,5.5,-127,5.5,-130
423,9,V,NYRangers,0,0,2,2,-222,-250,5,-130,5,-125
423,10,H,Florida,0,1,2,3,192,210,5,110,5,105
423,11,V,Calgary,1,1,1,3,113,125,5,-125,5,-140
423,12,H,Nashville,1,1,2,4,-133,-145,5,105,5,120
423,13,V,Colorado,0,1,0,1,192,200,5,-115,5,-120
423,14,H,St.Louis,1,2,0,3,-232,-240,5,-105,5,100
423,15,V,LosAngeles,0,1,0,1,-113,-110,5,-111,5,100
423,16,H,Minnesota,2,0,0,2,-107,-110,5,-109,5,-120
423,17,V,Dallas,1,1,0,2,155,150,5,-135,5,-140
423,18,H,SanJose,1,0,2,3,-175,-170,5,115,5,120
423,19,V,Buffalo,1,0,3,4,175,200,5.5,100,5.5,100
423,20,H,Pittsburgh,1,0,1,2,-205,-240,5.5,-120,5.5,-120
424,51,V,Toronto,1,1,0,2,-110,-115,6,-105,6,-110
424,52,H,TampaBay,0,2,3,5,-110,-105,6,-115,6,-110
424,53,V,LosAngeles,0,1,0,1,100,130,5,-113,5,-110
424,54,H,Detroit,0,1,2,3,-120,-150,5,-107,5,-110
424,55,V,Chicago,2,0,2,4,-155,-190,5.5,110,5.5,120
424,56,H,Edmonton,1,0,0,1,135,170,5.5,-130,5.5,-140
424,57,V,SanJose,0,1,0,1,-110,100,5,-110,5,-120
424,58,H,Phoenix,2,0,0,2,-110,-120,5,-110,5,100
425,1,V,NYRangers,2,0,1,4,-145,-170,5.5,123,5.5,125
425,2,H,Carolina,0,2,1,3,125,150,5.5,-143,5.5,-145
425,3,V,Ottawa,0,1,0,2,124,100,5,-135,5,-155
425,4,H,Washington,0,0,1,1,-144,-120,5,115,5,135
425,5,V,NYIslanders,0,1,0,1,-112,105,6,-113,6,-115
425,6,H,Philadelphia,1,0,1,2,-108,-125,6,-107,6,-105
425,7,V,Toronto,2,2,0,4,-155,-155,5.5,-107,5.5,-115
425,8,H,Florida,0,0,0,0,135,135,5.5,-113,5.5,-105
425,9,V,Pittsburgh,1,1,0,2,-120,-130,5.5,108,5.5,115
425,10,H,NewJersey,0,1,2,3,100,110,5.5,-128,5.5,-135
425,11,V,Nashville,2,0,0,2,170,210,5,-105,5,-115
425,12,H,Detroit,1,3,1,5,-200,-250,5,-115,5,-105
425,13,V,Montreal,0,1,3,4,-104,-120,5.5,-114,5.5,100
425,14,H,Winnipeg,1,1,0,2,-116,100,5.5,-106,5.5,-120
425,15,V,Calgary,0,1,0,1,105,200,5,-130,5,-125
425,16,H,St.Louis,0,3,1,4,-125,-240,5,110,5,105
425,17,V,Columbus,1,0,2,3,103,-105,5,110,5,-115
425,18,H,Dallas,0,1,0,1,-123,-115,5,-130,5,-105
425,19,V,Anaheim,0,2,1,3,130,170,5,-111,5,-110
425,20,H,Vancouver,0,0,1,1,-150,-190,5,-109,5,-110
425,21,V,TampaBay,0,0,0,0,180,210,5.5,-109,5.5,-110
425,22,H,Boston,0,2,0,2,-210,-250,5.5,-111,5.5,-110
426,51,V,NYIslanders,0,0,1,1,-120,-120,5.5,-109,5.5,-105
426,52,H,Buffalo,0,1,0,2,100,100,5.5,-111,5.5,-115
426,53,V,Edmonton,3,3,0,6,170,210,5,-109,5,-110
426,54,H,Minnesota,0,0,1,1,-200,-260,5,-111,5,-110
426,55,V,Calgary,0,1,0,1,192,230,5.5,-103,5.5,105
426,56,H,Chicago,2,0,1,3,-222,-280,5.5,-117,5.5,-125
426,57,V,Colorado,3,1,0,5,140,155,5,-115,5.5,105
426,58,H,Phoenix,2,1,1,4,-160,-175,5,-105,5.5,-125
427,1,V,NewJersey,0,0,0,0,150,160,5,105,5,110
427,2,H,NYRangers,2,1,1,4,-170,-180,5,-125,5,-130
427,3,V,Florida,1,1,3,5,158,170,5.5,-137,5.5,-135
427,4,H,TampaBay,2,1,0,3,-178,-190,5.5,117,5.5,115
427,5,V,Nashville,0,1,0,1,195,210,5,-115,5,-120
427,6,H,Columbus,0,0,3,3,-225,-260,5,-105,5,100
427,7,V,Boston,1,1,0,2,-125,-125,5.5,118,5.5,130
427,8,H,Washington,0,0,2,3,105,105,5.5,-138,5.5,-150
427,9,V,Carolina,0,3,0,3,175,190,5.5,-137,5.5,-135
427,10,H,Pittsburgh,1,2,5,8,-195,-230,5.5,117,5.5,115
427,11,V,Philadelphia,1,0,1,2,150,160,5.5,105,5.5,115
427,12,H,Ottawa,0,1,0,1,-170,-180,5.5,-125,5.5,-135
427,13,V,Montreal,1,2,1,4,-125,-105,5.5,-102,5.5,100
427,14,H,Toronto,1,0,0,1,105,-115,5.5,-118,5.5,-120
427,15,V,Minnesota,1,1,1,3,-140,-145,5,-135,5,-145
427,16,H,Colorado,1,0,0,1,120,125,5,115,5,125
427,17,V,Chicago,0,0,1,1,124,200,5,-104,5,-115
427,18,H,St.Louis,2,1,0,3,-144,-240,5,-116,5,-105
427,19,V,Detroit,1,0,2,3,-125,-155,5,-125,5,-145
427,20,H,Dallas,0,0,0,0,105,135,5,105,5,125
427,21,V,Vancouver,1,0,1,2,-125,-125,5,-120,5,-125
427,22,H,Edmonton,0,1,6,7,105,105,5,100,5,105
427,23,V,Phoenix,2,1,2,5,135,150,5,-109,5,-120
427,24,H,Anaheim,1,1,1,3,-155,-170,5,-111,5,100
427,25,V,SanJose,0,1,1,2,130,130,5,-105,5,100
427,26,H,LosAngeles,0,2,1,3,-150,-150,5,-115,5,-120
428,31,V,Ottawa,1,1,2,4,190,170,5,105,5,105
428,32,H,Boston,0,1,1,2,-230,-200,5,-125,5,-125
430,51,V,Minnesota,1,0,0,1,185,210,5,-104,5,-110
430,52,H,Chicago,0,1,0,2,-215,-260,5,-116,5,-110
430,53,V,LosAngeles,0,0,1,1,105,100,5,120,5,135
430,54,H,St.Louis,1,0,0,2,-125,-120,5,-140,5,-155
430,55,V,Detroit,1,0,0,1,124,120,5,-105,5,100
430,56,H,Anaheim,1,0,2,3,-144,-140,5,-115,5,-120
501,57,V,Toronto,1,0,0,1,160,160,5,-125,5,-130
501,58,H,Boston,2,2,0,4,-180,-180,5,105,5,110
501,59,V,NYIslanders,0,0,0,0,195,200,5.5,-114,5.5,-110
501,60,H,Pittsburgh,2,3,0,5,-225,-240,5.5,-106,5.5,-110
501,61,V,SanJose,0,1,2,3,124,115,5,120,5,115
501,62,H,Vancouver,0,1,0,1,-144,-135,5,-140,5,-135
502,63,V,Ottawa,1,0,3,4,150,120,5,100,5,110
502,64,H,Montreal,0,2,0,2,-170,-140,5,-120,5,-130
502,65,V,NYRangers,1,0,0,1,110,110,5,100,5,-105
502,66,H,Washington,0,3,0,3,-130,-130,5,-120,5,-115
502,67,V,LosAngeles,1,0,0,1,-105,110,5,115,5,145
502,68,H,St.Louis,0,0,2,2,-115,-130,5,-135,5,-165
502,69,V,Detroit,2,1,1,5,115,115,5,115,5,120
502,70,H,Anaheim,0,1,3,4,-135,-135,5,-135,5,-140
503,71,V,Ottawa,0,1,0,1,123,115,5,-107,5,100
503,72,H,Montreal,0,3,0,3,-143,-135,5,-113,5,-120
503,73,V,NYIslanders,1,2,1,4,190,210,5.5,-110,5.5,-110
503,74,H,Pittsburgh,3,0,0,3,-230,-260,5.5,-110,5.5,-110
503,75,V,Minnesota,0,1,1,2,200,210,5,-105,5,-110
503,76,H,Chicago,1,1,3,5,-240,-260,5,-115,5,-110
503,77,V,SanJose,1,0,1,3,120,110,5,120,5,110
503,78,H,Vancouver,0,0,2,2,-140,-130,5,-140,5,-130
504,79,V,NYRangers,0,0,0,0,105,110,5,105,5,100
504,80,H,Washington,0,0,0,1,-125,-130,5,-125,5,-120
504,81,V,Toronto,0,2,2,4,162,180,5,-115,5,-125
504,82,H,Boston,0,1,1,2,-182,-210,5,-105,5,105
504,83,V,Anaheim,0,1,3,4,110,120,5,105,5,110
504,84,H,Detroit,0,0,0,0,-130,-140,5,-125,5,-130
504,85,V,St.Louis,0,0,0,0,133,130,4.5,-125,4.5,-130
504,86,H,LosAngeles,0,1,0,1,-153,-150,4.5,105,4.5,110
505,1,V,Pittsburgh,3,1,0,5,-160,-170,5.5,-104,5.5,-120
505,2,H,NYIslanders,2,0,2,4,140,150,5.5,-116,5.5,100
505,3,V,Chicago,1,0,1,2,-160,-170,5,-110,5,-105
505,4,H,Minnesota,1,0,1,3,140,150,5,-110,5,-115
505,5,V,Montreal,1,0,0,1,115,115,5,100,5,115
505,6,H,Ottawa,1,1,4,6,-135,-135,5,-120,5,-135
505,7,V,Vancouver,0,1,1,2,120,125,5,105,5,125
505,8,H,SanJose,1,1,3,5,-140,-145,5,-125,5,-145
506,9,V,Boston,1,3,1,5,-125,-130,5,-130,5,-135
506,10,H,Toronto,0,1,1,2,105,110,5,110,5,115
506,11,V,Washington,1,1,1,3,118,135,5,115,5,100
506,12,H,NYRangers,1,1,2,4,-138,-155,5,-135,5,-120
506,13,V,Anaheim,1,0,1,2,103,110,5,110,5,105
506,14,H,Detroit,0,0,2,3,-123,-130,5,-130,5,-125
506,15,V,St.Louis,2,1,0,3,124,125,4.5,-109,4.5,-115
506,16,H,LosAngeles,2,0,2,4,-144,-145,4.5,-111,4.5,-105
507,17,V,Montreal,0,2,0,2,120,120,5,-104,5,-110
507,18,H,Ottawa,0,0,2,3,-140,-140,5,-116,5,-110
507,19,V,Pittsburgh,1,2,1,4,-155,-175,6,105,6,105
507,20,H,NYIslanders,1,2,3,6,135,155,6,-125,6,-125
507,21,V,Chicago,1,1,1,3,-170,-175,5,-105,5,-110
507,22,H,Minnesota,0,0,0,0,150,155,5,-115,5,-110
507,23,V,Vancouver,1,0,2,3,140,145,5,-110,5,100
507,24,H,SanJose,2,0,1,4,-160,-165,5,-110,5,-120
508,25,V,Boston,0,3,0,4,-135,-135,5,-140,5,-150
508,26,H,Toronto,2,1,0,3,115,115,5,120,5,130
508,27,V,Washington,0,2,1,3,120,110,5,-105,5,100
508,28,H,NYRangers,1,1,2,4,-140,-130,5,-115,5,-120
508,29,V,LosAngeles,0,1,1,3,110,110,4.5,-130,4.5,-130
508,30,H,St.Louis,0,1,1,2,-130,-130,4.5,110,4.5,110
508,31,V,Detroit,1,1,0,2,125,120,5,105,5,110
508,32,H,Anaheim,1,1,0,3,-145,-140,5,-125,5,-130
509,33,V,Ottawa,2,1,3,6,102,100,5,-109,5,-120
509,34,H,Montreal,1,0,0,1,-122,-120,5,-111,5,100
509,35,V,NYIslanders,0,0,0,0,170,210,6,-104,6,-115
509,36,H,Pittsburgh,0,3,1,4,-200,-260,6,-116,6,-105
509,37,V,Minnesota,0,1,0,1,215,230,5,-105,5,-115
509,38,H,Chicago,1,3,1,5,-265,-280,5,-115,5,-105
510,51,V,Toronto,0,1,1,2,175,190,5.5,122,5.5,125
510,52,H,Boston,0,0,1,1,-205,-230,5.5,-142,5.5,-145
510,53,V,NYRangers,1,0,0,1,114,115,5,-111,5,-105
510,54,H,Washington,0,1,0,2,-134,-135,5,-109,5,-115
510,55,V,Anaheim,0,1,2,3,103,110,5,-105,5,105
510,56,H,Detroit,1,0,2,4,-123,-130,5,-115,5,-125
510,57,V,St.Louis,0,1,0,1,129,140,4.5,-120,4.5,-135
510,58,H,LosAngeles,1,1,0,2,-149,-160,4.5,100,4.5,115
511,59,V,Pittsburgh,1,1,1,4,-165,-185,6,-105,6,105
511,60,H,NYIslanders,2,0,1,3,145,165,6,-115,6,-125
512,69,V,Washington,0,0,0,0,115,125,5,-111,5,100
512,70,H,NYRangers,0,1,0,1,-135,-145,5,-109,5,-120
512,73,V,Boston,0,0,1,1,-130,-145,5,-130,5,-145
512,74,H,Toronto,0,0,2,2,110,125,5,110,5,125
512,77,V,Detroit,2,1,0,3,114,135,5,100,5,110
512,78,H,Anaheim,1,0,1,2,-134,-155,5,-120,5,-130
513,79,V,Toronto,1,1,2,4,163,150,5,-104,5,-125
513,80,H,Boston,1,0,3,5,-183,-170,5,-116,5,105
513,81,V,NYRangers,1,2,2,5,113,115,5,105,5,135
513,82,H,Washington,0,0,0,0,-133,-135,5,-125,5,-155
514,1,V,Ottawa,1,0,0,1,170,170,5.5,-110,5.5,100
514,2,H,Pittsburgh,2,1,1,4,-200,-190,5.5,-110,5.5,-120
514,3,V,SanJose,0,0,0,0,140,135,5,125,5,125
514,4,H,LosAngeles,1,1,0,2,-160,-155,5,-145,5,-145
