,home_goals,home_pim,home_shots,home_powerPlayPercentage,home_powerPlayGoals,home_powerPlayOpportunities,home_faceOffWinPercentage,home_blocked,home_takeaways,home_giveaways,home_hits,away_goals,away_pim,away_shots,away_powerPlayPercentage,away_powerPlayGoals,away_powerPlayOpportunities,away_faceOffWinPercentage,away_blocked,away_takeaways,away_giveaways,away_hits
6328,5,13,36,25.0,0,0,50.8,7,11,10,11,0,13,24,0.0,0,0,49.2,26,2,10,32
6329,1,8,36,0.0,0,0,,9,11,21,27,5,12,41,33.3,0,0,,15,15,20,19
6330,2,6,31,0.0,0,0,,0,0,0,0,2,10,22,50.0,0,0,,0,0,0,0
6331,2,14,20,0.0,0,0,55.6,16,0,10,36,4,8,31,50.0,0,0,44.4,13,7,4,11
6332,4,4,32,0.0,0,0,53.1,14,6,7,22,1,2,31,50.0,0,0,46.9,7,11,8,18
6333,1,10,20,25.0,0,0,40.4,19,6,7,32,4,8,29,0.0,0,0,59.6,17,3,2,15
6334,5,8,29,0.0,0,0,45.8,15,15,22,16,2,8,26,0.0,0,0,54.2,19,10,17,16
6335,2,29,38,0.0,0,0,,0,0,0,0,7,8,43,42.9,0,0,,0,0,0,0
6336,2,10,34,0.0,0,0,55.4,8,7,9,20,3,14,28,25.0,0,0,44.6,14,7,13,19
6337,4,33,47,20.0,0,0,52.2,11,4,12,41,6,35,26,33.3,0,0,47.8,17,4,3,27
6338,3,12,27,0.0,0,0,,0,0,0,0,1,10,34,16.7,0,0,,0,0,0,0
6339,2,4,27,0.0,0,0,45.5,7,12,4,16,1,4,16,50.0,0,0,54.5,7,14,1,11
6340,4,4,19,50.0,0,0,56.7,12,7,21,25,2,6,40,0.0,0,0,43.3,7,1,7,21
6341,4,9,31,25.0,0,0,,17,10,20,16,1,23,26,0.0,0,0,,18,11,16,18
6342,3,2,30,0.0,0,0,58.5,13,2,7,26,1,6,27,0.0,0,0,41.5,17,6,13,26
6343,1,6,24,0.0,0,0,59.7,6,6,7,26,5,4,31,0.0,0,0,40.3,15,8,16,13
6344,5,13,27,25.0,0,0,,0,0,0,0,4,13,25,50.0,0,0,,0,0,0,0
6345,5,6,36,0.0,0,0,,16,10,18,17,2,8,30,33.3,0,0,,22,9,11,26
6346,5,17,15,33.3,0,0,54.0,18,5,2,22,1,13,27,0.0,0,0,46.0,11,9,3,26
6347,4,11,25,0.0,0,0,61.0,17,6,10,16,2,11,20,0.0,0,0,39.0,17,2,5,16
6348,2,12,24,0.0,0,0,,0,0,0,0,6,14,25,20.0,0,0,,0,0,0,0
6349,2,27,26,0.0,0,0,55.4,18,9,8,26,4,10,39,25.0,0,0,44.6,19,8,5,28
6350,4,6,32,12.5,0,0,,12,3,6,19,1,26,15,33.3,0,0,,12,6,2,25
6351,2,6,17,0.0,0,0,46.7,13,9,9,16,3,2,28,0.0,0,0,53.3,18,5,0,14
6352,5,23,31,0.0,0,0,52.5,21,21,16,21,0,8,41,0.0,0,0,47.5,15,8,14,22
6353,2,6,34,0.0,0,0,63.6,21,3,9,28,1,2,28,0.0,0,0,36.4,18,5,9,29
6354,7,19,35,66.7,0,0,50.7,17,7,6,28,2,13,29,0.0,0,0,49.3,7,3,1,27
6355,1,6,33,0.0,0,0,66.0,9,8,13,29,4,4,29,33.3,0,0,34.0,20,6,11,24
6356,0,17,38,0.0,0,0,,0,0,0,0,3,21,16,0.0,0,0,,0,0,0,0
6357,4,8,19,0.0,0,0,50.0,10,7,12,24,2,8,34,25.0,0,0,50.0,11,5,5,14
6358,3,0,30,33.3,0,0,51.4,15,8,15,34,2,6,20,0.0,0,0,48.6,20,10,9,24
6359,8,28,42,50.0,0,0,50.9,13,15,8,41,0,57,21,0.0,0,0,49.1,7,8,4,40
6360,6,6,33,60.0,0,0,52.2,16,9,6,28,4,12,33,0.0,0,0,47.8,11,5,2,25
6361,3,28,29,12.5,0,0,47.6,14,5,7,18,2,23,24,16.7,0,0,52.4,19,3,1,16
6362,4,17,25,0.0,0,0,55.6,14,7,2,22,2,17,26,66.7,0,0,44.4,16,8,4,32
6363,5,8,25,33.3,0,0,,16,1,8,16,2,16,28,0.0,0,0,,11,4,5,9
6364,5,8,39,33.3,0,0,,16,8,10,23,2,6,25,0.0,0,0,,13,11,14,16
6365,4,6,31,20.0,0,0,34.3,9,1,8,21,1,10,24,0.0,0,0,65.7,8,7,22,30
6366,4,18,35,0.0,0,0,,0,0,0,0,1,48,18,0.0,0,0,,0,0,0,0
6367,1,4,33,0.0,0,0,,0,0,0,0,2,2,23,0.0,0,0,,0,0,0,0
6368,2,8,29,33.3,0,0,49.2,18,4,4,41,2,6,18,0.0,0,0,50.8,9,5,1,18
6369,2,2,29,25.0,0,0,,9,3,14,31,1,10,14,0.0,0,0,,9,7,5,13
6370,5,4,24,0.0,0,0,,16,6,14,27,2,0,31,0.0,0,0,,6,5,15,23
6371,2,2,32,100.0,0,0,54.8,11,11,17,27,1,4,29,0.0,0,0,45.2,12,3,9,11
6372,3,10,33,0.0,0,0,48.5,13,4,3,25,2,6,39,0.0,0,0,51.5,13,5,2,26
6373,4,8,31,33.3,0,0,47.4,25,3,7,41,3,6,24,0.0,0,0,52.6,7,1,6,25
6374,3,10,20,25.0,0,0,,7,5,6,15,4,8,31,20.0,0,0,,10,0,7,13
6375,0,10,25,0.0,0,0,,19,7,6,7,6,6,29,60.0,0,0,,11,8,8,10
6376,2,17,26,0.0,0,0,50.8,11,5,6,30,2,11,34,0.0,0,0,49.2,8,7,2,39
6377,2,13,27,0.0,0,0,44.2,0,0,0,0,1,17,21,0.0,0,0,55.8,0,0,0,0
6378,2,6,36,0.0,0,0,,12,7,15,34,5,6,30,33.3,0,0,,15,4,11,33
6379,5,4,29,33.3,0,0,,0,0,0,0,4,6,25,0.0,0,0,,0,0,0,0
6380,0,11,37,0.0,0,0,61.5,8,4,4,39,4,21,29,0.0,0,0,38.5,28,4,4,26
6381,2,21,33,14.3,0,0,,0,0,0,0,3,14,28,25.0,0,0,,0,0,0,0
6382,3,12,19,20.0,0,0,55.2,24,10,5,40,2,14,38,0.0,0,0,44.8,11,5,4,30
6383,3,2,30,0.0,0,0,54.3,12,4,10,10,8,4,35,100.0,0,0,45.7,17,8,7,17
6384,4,2,35,0.0,0,0,,8,10,16,12,5,6,24,0.0,0,0,,7,3,6,18
6385,3,10,29,20.0,0,0,50.0,21,5,9,13,2,10,29,20.0,0,0,50.0,12,2,0,16
6386,1,15,36,20.0,0,0,,21,6,4,23,2,21,31,0.0,0,0,,23,6,2,37
6387,1,12,31,0.0,0,0,45.3,12,1,10,27,4,6,27,33.3,0,0,54.7,13,3,7,16
6388,5,4,38,50.0,0,0,,0,0,0,0,3,4,31,0.0,0,0,,0,0,0,0
6389,4,10,31,0.0,0,0,,17,3,12,17,2,6,32,40.0,0,0,,15,5,17,13
6390,0,17,27,0.0,0,0,48.2,24,13,8,21,2,23,29,20.0,0,0,51.8,13,9,8,26
6391,2,24,32,50.0,0,0,,11,4,3,22,2,22,25,40.0,0,0,,11,7,3,26
6392,5,11,21,25.0,0,0,47.1,24,9,10,25,4,13,48,33.3,0,0,52.9,18,4,9,14
6393,2,2,31,33.3,0,0,45.6,10,9,12,20,3,6,34,100.0,0,0,54.4,18,7,7,26
6394,1,4,32,0.0,0,0,50.0,15,9,11,18,2,8,32,0.0,0,0,50.0,9,3,17,17
6395,2,16,22,0.0,0,0,62.5,13,12,10,32,4,14,20,0.0,0,0,37.5,13,13,11,23
6396,1,12,30,0.0,0,0,,18,7,7,37,4,10,36,16.7,0,0,,11,8,3,29
6397,4,14,30,66.7,0,0,50.9,17,7,8,16,3,10,28,40.0,0,0,49.1,13,4,12,19
6398,2,21,27,33.3,0,0,,0,0,0,0,3,15,45,16.7,0,0,,0,0,0,0
6399,1,13,44,0.0,0,0,54.1,6,5,8,39,3,13,26,0.0,0,0,45.9,8,2,6,41
6400,5,4,30,33.3,0,0,52.5,9,4,6,29,4,6,21,0.0,0,0,47.5,14,2,6,24
6401,3,10,28,20.0,0,0,,10,28,19,22,2,10,25,20.0,0,0,,11,22,7,19
6402,3,10,27,25.0,0,0,55.4,19,5,11,31,1,34,27,0.0,0,0,44.6,20,5,3,32
6403,4,6,29,33.3,0,0,55.0,12,2,4,15,0,6,28,0.0,0,0,45.0,12,3,0,36
6404,3,8,25,14.3,0,0,,0,0,0,0,2,14,20,0.0,0,0,,0,0,0,0
6405,3,14,33,33.3,0,0,49.2,13,21,10,32,3,12,27,0.0,0,0,50.8,17,8,11,40
6406,1,10,29,0.0,0,0,44.4,14,6,10,31,6,8,27,20.0,0,0,55.6,15,8,10,10
6407,1,20,23,0.0,0,0,,0,0,0,0,6,18,23,25.0,0,0,,0,0,0,0
6408,1,14,22,0.0,0,0,,0,0,0,0,4,14,32,20.0,0,0,,0,0,0,0
6409,2,8,35,0.0,0,0,52.6,18,3,13,30,4,10,25,0.0,0,0,47.4,12,2,7,38
6410,1,15,32,0.0,0,0,48.4,23,6,17,22,2,19,39,0.0,0,0,51.6,16,9,10,15
6411,1,12,23,16.7,0,0,,7,2,15,13,2,14,29,50.0,0,0,,5,3,17,14
6412,5,7,25,66.7,0,0,41.9,9,15,13,18,3,11,30,0.0,0,0,58.1,15,11,3,18
6413,5,4,25,0.0,0,0,41.5,12,5,14,25,5,8,33,100.0,0,0,58.5,7,5,5,17
6414,4,13,31,0.0,0,0,,6,7,7,10,5,17,23,33.3,0,0,,10,2,0,21
6415,4,17,30,66.7,0,0,55.0,13,5,17,30,0,11,19,0.0,0,0,45.0,10,0,9,29
6416,2,6,43,0.0,0,0,49.2,17,6,8,15,1,4,21,0.0,0,0,50.8,16,9,4,25
6417,1,6,20,0.0,0,0,,0,0,0,0,2,10,17,33.3,0,0,,0,0,0,0
6418,7,8,27,20.0,0,0,64.4,20,6,12,17,4,12,38,33.3,0,0,35.6,9,9,7,21
6419,4,13,36,0.0,0,0,43.3,12,10,10,23,6,19,30,25.0,0,0,56.7,6,2,7,15
6420,4,8,26,0.0,0,0,,0,0,0,0,3,6,23,25.0,0,0,,0,0,0,0
6421,3,2,35,0.0,0,0,66.0,7,4,8,26,4,6,24,100.0,0,0,34.0,13,2,7,20
6422,1,20,17,0.0,0,0,59.0,23,1,9,31,1,10,38,12.5,0,0,41.0,10,2,6,12
6423,5,21,31,0.0,0,0,,0,0,0,0,2,21,23,0.0,0,0,,0,0,0,0
6424,5,8,25,100.0,0,0,55.6,14,6,17,20,2,4,31,0.0,0,0,44.4,16,8,6,23
6425,2,2,34,50.0,0,0,53.8,5,2,5,22,6,8,28,0.0,0,0,46.2,17,1,2,17
6426,3,4,25,0.0,0,0,33.3,18,7,14,34,2,4,20,0.0,0,0,66.7,20,5,5,26
6427,1,10,20,0.0,0,0,,14,3,2,19,1,4,41,0.0,0,0,,3,3,6,10
6428,4,15,51,16.7,0,0,,16,8,11,33,6,21,25,66.7,0,0,,14,6,8,32
6429,2,15,34,0.0,0,0,48.5,7,7,6,20,1,19,28,25.0,0,0,51.5,18,1,1,30
6430,4,20,38,0.0,0,0,,5,8,3,11,2,26,24,25.0,0,0,,10,2,2,12
6431,2,12,42,14.3,0,0,,9,12,10,20,5,18,19,25.0,0,0,,15,14,2,33
6432,1,4,25,0.0,0,0,52.3,8,7,3,11,0,6,31,0.0,0,0,47.7,7,5,2,17
6433,4,2,36,50.0,0,0,58.8,17,9,11,23,1,8,25,0.0,0,0,41.2,14,6,7,13
6434,6,22,34,50.0,0,0,45.6,13,30,16,22,1,24,23,0.0,0,0,54.4,19,11,10,39
6435,1,16,25,0.0,0,0,45.6,13,10,11,33,7,6,30,28.6,0,0,54.4,14,8,9,23
6436,7,9,35,0.0,0,0,,18,6,22,17,4,11,27,0.0,0,0,,22,5,13,28
6437,1,17,30,0.0,0,0,,11,6,5,19,2,13,36,0.0,0,0,,10,1,4,19
6438,3,13,31,50.0,0,0,,22,6,6,41,2,9,27,0.0,0,0,,18,1,5,31
6439,1,14,28,20.0,0,0,52.5,15,5,8,22,7,16,26,50.0,0,0,47.5,13,3,7,20
6440,5,8,25,40.0,0,0,45.6,19,4,12,21,4,10,40,25.0,0,0,54.4,14,6,9,19
6441,5,15,41,0.0,0,0,46.2,10,12,13,33,2,13,30,0.0,0,0,53.8,26,4,12,20
6442,2,12,29,14.3,0,0,,18,12,21,20,6,14,26,50.0,0,0,,13,11,11,19
6443,4,14,21,66.7,0,0,46.4,18,8,14,17,3,6,42,14.3,0,0,53.6,7,13,11,23
6444,4,8,38,28.6,0,0,55.1,13,7,8,15,4,39,25,33.3,0,0,44.9,16,7,3,22
6445,3,17,21,33.3,0,0,49.1,22,11,12,32,0,21,41,0.0,0,0,50.9,9,7,9,36
6446,1,6,37,25.0,0,0,,9,21,11,15,3,8,28,66.7,0,0,,16,6,3,9
6447,3,13,38,25.0,0,0,,5,1,8,11,3,23,27,50.0,0,0,,10,1,0,7
6448,2,2,26,33.3,0,0,46.3,13,9,13,22,6,6,29,0.0,0,0,53.7,17,7,12,11
6449,2,8,32,50.0,0,0,51.9,23,6,7,47,2,6,24,33.3,0,0,48.1,11,5,7,27
6450,1,14,25,0.0,0,0,40.7,15,9,7,27,3,10,26,60.0,0,0,59.3,10,10,5,23
6451,3,6,36,12.5,0,0,61.2,12,14,8,19,2,16,39,0.0,0,0,38.8,13,17,2,11
6452,3,47,28,0.0,0,0,,10,9,7,27,6,22,25,33.3,0,0,,14,5,17,11
6453,5,25,33,0.0,0,0,,14,11,9,27,4,13,42,0.0,0,0,,8,8,9,14
6454,1,2,28,16.7,0,0,62.7,8,12,7,22,2,12,17,0.0,0,0,37.3,15,8,4,21
6455,3,2,27,25.0,0,0,44.4,17,5,13,17,2,8,23,0.0,0,0,55.6,25,3,12,22
6456,4,17,33,0.0,0,0,32.1,25,2,4,28,3,17,29,20.0,0,0,67.9,9,2,7,20
6457,2,16,41,0.0,0,0,35.0,11,8,21,29,5,10,24,0.0,0,0,65.0,18,10,10,16
6458,2,6,32,0.0,0,0,50.0,12,10,2,41,2,6,31,33.3,0,0,50.0,16,3,3,25
6459,7,13,21,20.0,0,0,58.3,14,20,10,11,0,27,32,0.0,0,0,41.7,13,6,4,18
6460,1,8,39,0.0,0,0,53.2,7,5,6,29,2,12,31,33.3,0,0,46.8,17,13,6,20
6461,4,8,44,66.7,0,0,56.7,17,11,5,15,3,6,18,50.0,0,0,43.3,13,4,8,13
6462,1,11,25,0.0,0,0,54.7,7,6,10,24,3,9,21,50.0,0,0,45.3,21,8,6,21
6463,1,10,20,0.0,0,0,56.9,14,4,18,20,3,6,28,33.3,0,0,43.1,9,5,11,11
6464,2,6,30,0.0,0,0,46.7,11,7,12,25,2,20,37,0.0,0,0,53.3,9,11,3,27
6465,2,6,35,0.0,0,0,48.1,12,3,12,14,3,14,28,0.0,0,0,51.9,16,3,7,11
6466,2,12,24,40.0,0,0,,13,5,6,26,4,12,26,20.0,0,0,,11,4,8,23
6467,4,15,34,0.0,0,0,42.6,17,2,4,36,1,11,45,0.0,0,0,57.4,8,0,3,23
6468,5,16,36,66.7,0,0,69.2,6,9,7,14,3,16,24,0.0,0,0,30.8,16,5,6,24
6469,4,6,21,16.7,0,0,32.2,9,19,15,26,3,14,21,0.0,0,0,67.8,18,19,12,21
6470,3,11,30,0.0,0,0,,14,5,10,27,1,11,47,33.3,0,0,,5,3,8,20
6471,4,4,32,0.0,0,0,50.0,16,7,9,12,1,4,40,0.0,0,0,50.0,6,11,9,21
6472,5,31,24,0.0,0,0,43.8,19,7,21,31,2,22,46,0.0,0,0,56.2,18,4,17,32
6473,2,16,19,0.0,0,0,,14,2,13,17,4,14,32,14.3,0,0,,17,3,17,17
6474,2,11,44,0.0,0,0,60.6,11,3,7,18,3,13,24,0.0,0,0,39.4,19,2,3,14
6475,3,27,29,50.0,0,0,51.9,14,9,16,35,3,9,47,33.3,0,0,48.1,14,11,11,30
6476,3,6,24,50.0,0,0,41.4,11,7,14,26,4,8,36,33.3,0,0,58.6,9,7,12,26
6477,3,7,26,0.0,0,0,,10,12,21,34,1,21,32,100.0,0,0,,10,10,12,33
6478,3,12,25,40.0,0,0,40.4,13,15,7,16,0,26,26,0.0,0,0,59.6,14,13,9,17
6479,5,19,41,25.0,0,0,62.9,14,9,6,33,5,15,28,16.7,0,0,37.1,16,6,6,21
6480,2,24,22,50.0,0,0,,17,10,8,46,4,12,24,20.0,0,0,,18,13,7,36
6481,0,10,31,0.0,0,0,47.7,17,9,11,23,2,4,24,0.0,0,0,52.3,12,9,9,14
6482,2,19,30,0.0,0,0,,11,8,14,31,2,13,32,0.0,0,0,,13,2,6,25
6483,4,25,35,25.0,0,0,,8,8,15,24,4,29,29,0.0,0,0,,9,9,14,23
6484,3,14,29,0.0,0,0,57.6,15,7,2,32,0,14,17,0.0,0,0,42.4,9,5,10,38
6485,2,6,26,0.0,0,0,48.2,9,8,6,13,1,8,24,0.0,0,0,51.8,15,3,2,14
6486,6,32,28,28.6,0,0,46.4,15,10,9,30,4,25,30,14.3,0,0,53.6,18,8,7,11
6487,6,4,28,0.0,0,0,,13,9,6,25,3,8,35,0.0,0,0,,5,2,1,25
6488,3,15,23,25.0,0,0,51.1,12,4,14,19,0,13,23,0.0,0,0,48.9,18,5,10,15
6489,0,9,24,0.0,0,0,51.1,13,13,9,31,3,19,34,0.0,0,0,48.9,17,9,8,26
6490,3,4,31,0.0,0,0,46.2,15,7,6,29,4,8,33,100.0,0,0,53.8,16,7,3,33
6491,0,0,0,0.0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,0
6492,1,13,25,16.7,0,0,50.9,13,3,4,35,3,27,18,25.0,0,0,49.1,14,2,3,39
6493,1,10,22,0.0,0,0,57.7,13,13,7,26,3,8,32,0.0,0,0,42.3,15,22,16,19
6494,6,13,44,25.0,0,0,,9,4,17,17,5,17,27,0.0,0,0,,19,9,5,18
6495,4,15,31,33.3,0,0,51.9,17,8,14,15,0,21,17,0.0,0,0,48.1,20,5,7,28
6496,6,24,23,33.3,0,0,,10,6,17,25,3,32,26,0.0,0,0,,8,5,9,20
6497,2,6,24,0.0,0,0,47.7,16,15,10,34,1,4,31,33.3,0,0,52.3,18,3,9,33
6498,5,30,38,66.7,0,0,,9,11,4,16,2,32,25,25.0,0,0,,11,0,4,7
6499,5,10,34,0.0,0,0,42.9,14,5,7,21,3,10,26,66.7,0,0,57.1,18,12,10,24
6500,2,8,19,0.0,0,0,54.5,16,12,8,46,2,4,29,0.0,0,0,45.5,21,12,9,39
6501,3,10,33,16.7,0,0,,12,10,5,10,3,12,18,40.0,0,0,,11,6,4,10
6502,0,6,27,0.0,0,0,57.8,12,7,19,32,3,6,33,0.0,0,0,42.2,10,12,14,23
6503,0,8,30,0.0,0,0,50.8,14,7,10,16,1,10,28,0.0,0,0,49.2,19,6,12,13
6504,6,15,26,25.0,0,0,,26,13,12,12,1,15,30,25.0,0,0,,8,14,7,20
6505,2,10,39,50.0,0,0,45.8,16,6,3,15,1,12,30,33.3,0,0,54.2,18,5,3,9
6506,2,10,31,33.3,0,0,52.1,11,10,7,45,3,6,33,0.0,0,0,47.9,22,9,5,27
6507,3,6,32,0.0,0,0,,19,9,9,14,1,6,24,33.3,0,0,,11,2,4,15
6508,5,6,26,0.0,0,0,44.2,17,10,12,21,2,6,28,0.0,0,0,55.8,13,4,12,27
6509,4,0,38,33.3,0,0,56.5,11,10,5,26,4,6,24,0.0,0,0,43.5,8,6,2,42
6510,5,9,27,50.0,0,0,,9,11,4,23,4,9,35,0.0,0,0,,11,4,6,16
6511,2,10,28,25.0,0,0,,0,0,0,0,1,14,22,0.0,0,0,,0,0,0,0
6512,4,4,33,100.0,0,0,43.9,22,2,6,20,4,4,45,50.0,0,0,56.1,17,2,3,31
6513,1,2,37,33.3,0,0,50.8,17,7,24,17,5,6,24,100.0,0,0,49.2,20,13,10,17
6514,4,20,24,42.9,0,0,,16,8,14,12,2,38,20,33.3,0,0,,11,5,4,21
6515,2,4,29,0.0,0,0,35.0,14,6,8,11,0,6,26,0.0,0,0,65.0,19,2,2,19
6516,5,10,22,40.0,0,0,,0,0,0,0,5,10,33,40.0,0,0,,0,0,0,0
6517,3,8,35,0.0,0,0,49.0,11,9,10,20,2,8,27,25.0,0,0,51.0,15,4,7,13
6518,3,8,21,16.7,0,0,51.0,6,4,8,9,1,12,30,25.0,0,0,49.0,7,5,1,12
6519,9,14,31,66.7,0,0,,18,4,4,14,4,18,30,14.3,0,0,,12,2,4,8
6520,4,9,17,0.0,0,0,,0,0,0,0,2,11,28,0.0,0,0,,0,0,0,0
6521,1,2,31,0.0,0,0,55.2,13,19,10,26,4,0,29,0.0,0,0,44.8,11,9,6,12
6522,2,4,24,0.0,0,0,50.0,6,5,19,22,0,8,28,0.0,0,0,50.0,11,4,2,23
6523,4,6,31,33.3,0,0,,8,4,4,32,2,6,28,0.0,0,0,,10,7,6,22
6524,3,6,30,100.0,0,0,38.5,8,1,4,16,4,6,28,0.0,0,0,61.5,8,3,4,23
6525,7,15,28,33.3,0,0,,13,9,25,28,2,29,21,25.0,0,0,,11,6,16,49
6526,1,11,32,0.0,0,0,55.3,15,11,7,23,0,9,28,0.0,0,0,44.7,16,6,11,16
6527,4,2,33,100.0,0,0,53.7,22,6,5,38,3,4,31,0.0,0,0,46.3,17,4,3,40
6528,2,6,34,40.0,0,0,59.6,22,4,10,22,2,12,27,66.7,0,0,40.4,18,7,2,19
6529,3,15,32,0.0,0,0,,0,0,0,0,3,11,37,50.0,0,0,,0,0,0,0
6530,5,11,24,0.0,0,0,44.4,20,5,7,21,2,11,26,0.0,0,0,55.6,9,3,10,14
6531,0,8,19,0.0,0,0,60.0,32,10,18,28,1,2,36,0.0,0,0,40.0,14,4,11,26
6532,0,26,23,0.0,0,0,,0,0,0,0,3,34,31,28.6,0,0,,0,0,0,0
6533,0,8,41,0.0,0,0,60.6,22,5,16,17,3,8,35,0.0,0,0,39.4,28,6,11,25
6534,1,6,33,0.0,0,0,52.7,18,13,15,20,1,4,39,33.3,0,0,47.3,14,8,12,36
6535,2,4,21,0.0,0,0,,10,8,19,22,3,6,29,0.0,0,0,,12,4,11,21
6536,4,30,34,12.5,0,0,,0,0,0,0,1,28,26,0.0,0,0,,0,0,0,0
6537,2,4,24,0.0,0,0,55.3,13,4,18,20,3,4,22,0.0,0,0,44.7,19,2,15,13
6538,2,4,27,25.0,0,0,57.1,8,7,5,21,3,8,26,50.0,0,0,42.9,26,10,3,18
6539,1,14,29,0.0,0,0,,0,0,0,0,5,12,26,40.0,0,0,,0,0,0,0
6540,6,4,37,25.0,0,0,60.7,15,7,4,10,0,8,18,0.0,0,0,39.3,13,5,2,9
6541,2,8,26,0.0,0,0,52.4,22,4,5,32,3,4,38,25.0,0,0,47.6,21,1,2,21
6542,5,24,35,0.0,0,0,,7,16,11,10,2,34,26,50.0,0,0,,10,6,9,10
6543,3,8,39,40.0,0,0,46.7,16,18,10,13,4,10,27,25.0,0,0,53.3,7,17,9,22
6544,3,4,46,25.0,0,0,42.6,16,5,9,24,5,18,31,0.0,0,0,57.4,15,5,5,29
6545,6,13,26,40.0,0,0,,0,0,0,0,5,17,21,66.7,0,0,,0,0,0,0
6546,3,4,32,40.0,0,0,,8,3,9,14,1,10,28,0.0,0,0,,9,5,5,10
6547,1,8,24,0.0,0,0,55.6,7,10,18,17,4,6,36,25.0,0,0,44.4,9,6,3,27
6548,4,24,30,0.0,0,0,,20,8,4,19,2,12,34,0.0,0,0,,7,5,6,15
6549,3,6,28,50.0,0,0,59.6,13,6,11,16,2,6,27,50.0,0,0,40.4,19,10,5,11
6550,1,11,26,0.0,0,0,49.1,10,9,11,19,4,9,42,33.3,0,0,50.9,13,4,12,12
6551,4,2,33,33.3,0,0,52.5,12,6,9,14,3,12,29,0.0,0,0,47.5,12,8,1,22
6552,2,10,25,0.0,0,0,,0,0,0,0,3,10,23,25.0,0,0,,0,0,0,0
6553,3,4,21,100.0,0,0,51.3,7,8,11,22,1,2,23,50.0,0,0,48.7,14,5,10,17
6554,2,6,33,0.0,0,0,68.3,8,3,7,41,5,2,22,66.7,0,0,31.7,10,3,7,24
6555,3,6,36,0.0,0,0,,0,0,0,0,5,6,25,66.7,0,0,,0,0,0,0
6556,4,12,21,100.0,0,0,56.6,17,5,17,55,0,6,22,0.0,0,0,43.4,11,4,11,32
6557,0,8,26,0.0,0,0,60.4,16,2,6,26,2,12,16,0.0,0,0,39.6,22,6,5,33
6558,3,19,22,0.0,0,0,45.3,23,6,7,36,2,13,30,0.0,0,0,54.7,11,8,0,29
6559,1,10,28,25.0,0,0,63.0,6,11,7,24,5,10,33,50.0,0,0,37.0,14,11,1,21
6560,5,10,25,75.0,0,0,,14,9,4,11,1,10,50,0.0,0,0,,9,5,5,8
6561,4,6,24,0.0,0,0,,19,8,15,28,2,4,32,0.0,0,0,,16,6,9,23
6562,5,6,28,0.0,0,0,55.6,17,20,21,17,4,6,25,0.0,0,0,44.4,11,7,20,20
6563,3,10,40,28.6,0,0,61.0,10,11,9,32,1,18,29,0.0,0,0,39.0,18,7,11,51
6564,2,17,26,25.0,0,0,,0,0,0,0,3,15,34,0.0,0,0,,0,0,0,0
6565,3,6,46,0.0,0,0,54.7,12,10,11,19,1,2,19,0.0,0,0,45.3,19,5,7,20
6566,1,22,36,0.0,0,0,52.5,11,2,8,36,5,24,21,33.3,0,0,47.5,14,5,2,27
6567,0,12,34,0.0,0,0,,13,14,7,10,3,14,29,25.0,0,0,,12,11,8,12
6568,5,14,37,14.3,0,0,,0,0,0,0,3,16,25,33.3,0,0,,0,0,0,0
6569,4,4,49,20.0,0,0,50.8,8,10,10,21,2,10,22,0.0,0,0,49.2,26,2,7,24
6570,3,14,27,0.0,0,0,46.9,13,2,2,40,7,6,30,20.0,0,0,53.1,11,5,1,18
6571,3,23,39,25.0,0,0,,19,12,26,17,1,8,21,0.0,0,0,,15,7,14,20
6572,1,6,24,0.0,0,0,,21,3,3,23,0,8,27,0.0,0,0,,8,4,3,18
6573,2,6,29,20.0,0,0,,7,5,18,4,5,12,33,0.0,0,0,,12,5,8,10
6574,4,2,42,33.3,0,0,57.9,16,8,17,25,1,6,23,0.0,0,0,42.1,22,5,17,27
6575,2,4,25,0.0,0,0,46.8,15,9,10,16,5,6,31,0.0,0,0,53.2,5,7,7,18
6576,2,9,42,0.0,0,0,46.0,16,14,33,17,4,19,36,0.0,0,0,54.0,9,15,13,16
6577,4,15,39,33.3,0,0,,11,6,3,25,2,13,32,0.0,0,0,,8,6,1,25
6578,2,6,27,0.0,0,0,50.9,13,7,10,27,2,4,28,33.3,0,0,49.1,13,2,2,8
6579,3,14,30,16.7,0,0,,9,11,25,19,4,14,30,16.7,0,0,,11,5,9,15
6580,3,13,26,0.0,0,0,58.9,17,16,7,33,3,13,33,50.0,0,0,41.1,14,12,3,30
6581,0,10,35,0.0,0,0,48.3,8,4,9,10,1,8,25,0.0,0,0,51.7,10,5,1,11
6582,3,18,38,66.7,0,0,53.6,13,11,11,30,0,20,22,0.0,0,0,46.4,21,9,21,30
6583,5,8,23,0.0,0,0,49.2,15,11,12,22,2,4,33,50.0,0,0,50.8,23,7,11,34
6584,1,21,27,0.0,0,0,64.1,9,7,10,28,4,13,30,50.0,0,0,35.9,19,5,10,35
6585,7,17,35,80.0,0,0,,13,10,13,12,3,19,34,50.0,0,0,,14,4,7,20
6586,3,10,38,20.0,0,0,,0,0,0,0,2,10,42,20.0,0,0,,0,0,0,0
6587,5,11,39,66.7,0,0,53.4,18,5,10,23,3,11,30,0.0,0,0,46.6,15,7,6,41
6588,1,8,28,33.3,0,0,48.0,14,6,7,23,2,8,27,0.0,0,0,52.0,5,4,3,17
